Account ID,Account Kit Type,Payment Plan Deposit,Payment Plan Daily Rate,Payment Plan Loan Duration,Payment Plan Total Loan Value,first_transaction_date,last_transaction_date,account_lifetime_days,final_status,Value of Transaction_count,Value of Transaction_mean,Value of Transaction_std,Value of Transaction_sum,Value of Transaction_min,Value of Transaction_max,Number of Days Purchased_mean,Number of Days Purchased_sum,avg_days_between_payments,loan_paid_percentage,Cancellation,Commission,Deposit,General Discount,Incentive,Initialization,Payment,Payoff,Redemption,Upgrade,early_payment_count,early_payment_amount,early_days_purchased,payment_frequency,avg_payment_size,payment_to_loan_ratio,days_purchased_ratio,payment_amount_cv,repayment_pace,loan_completed,loan_cancelled,time_to_payoff
4321a6286f,Home Starter Kit Intro [MTN],40000,1000,540,580000,2013-04-30 12:40:25,2015-05-24 04:40:17,753,Payment,70.0,6500.0,2668.93019874951,455000.0,1000.0,14000.0,6.5,455.0,10.36231884057971,85.34482758620689,0,0,1,2,0,1,70,0,0,0,4.0,28000.0,28.0,0.09296148738379814,6500.0,0.7844827586206896,0.6042496679946879,0.41060464596146307,0.11333974447039427,0,0,753
432efe7ab0,Home Comfort Kit [MTN],85000,1350,540,814000,2013-11-20 09:19:55,2014-08-17 14:58:24,270,Cancellation,3.0,33833.333333333336,11547.005383792517,101500.0,20500.0,40500.0,25.0,75.0,47.5,22.91154791154791,1,0,1,1,0,1,3,0,0,0,1.0,40500.0,30.0,0.011111111111111112,33833.333333333336,0.1246928746928747,0.2777777777777778,0.3412907995209611,0.08485758485758485,0,1,270
433024ce68,Home Plus Kit [MTN],60000,1100,540,654000,2013-12-29 11:08:47,2015-06-03 06:56:30,520,Payment,221.0,2695.475113122172,2383.2135248566474,595700.0,1100.0,30000.0,2.276018099547511,503.0,1.8454545454545455,100.25993883792049,0,1,1,1,0,1,221,0,0,0,13.0,34100.0,31.0,0.425,2695.475113122172,0.9108562691131499,0.9673076923076923,0.8841534144591557,0.19280757468830864,0,0,520
4340357eda,Home Starter Kit [MTN],40000,1000,540,580000,2013-11-27 10:01:52,2014-07-22 15:49:43,237,Cancellation,2.0,31500.0,707.1067811865476,63000.0,31000.0,32000.0,31.5,63.0,32.0,17.75862068965517,2,0,1,1,0,1,2,0,0,0,1.0,32000.0,32.0,0.008438818565400843,31500.0,0.10862068965517241,0.26582278481012656,0.022447834323382463,0.07493088898588679,0,1,237
4356aa3a6c,Home Comfort Kit [MTN],60000,1400,540,816000,2013-08-20 12:33:23,2015-03-28 12:06:02,584,Payment,20.0,9930.0,5352.923451132493,198600.0,2000.0,20000.0,6.95,139.0,29.736842105263158,31.691176470588232,1,0,1,0,0,1,20,0,0,0,1.0,10000.0,7.0,0.03424657534246575,9930.0,0.24338235294117647,0.238013698630137,0.5390658057535239,0.05426571313456889,0,0,584
4359ae065e,Home Plus Kit [MTN],60000,1100,540,654000,2013-11-25 17:35:02,2015-04-18 23:05:13,509,Cancellation,13.0,15923.076923076924,10203.851711172098,207000.0,5000.0,33000.0,14.384615384615385,187.0,25.666666666666668,40.825688073394495,1,0,1,1,0,1,13,0,0,0,1.0,33000.0,30.0,0.025540275049115914,15923.076923076924,0.3165137614678899,0.36738703339882123,0.6408216050494554,0.08020763865106974,0,1,509
436d8f195f,Home Comfort Kit Intro [MTN],60000,1400,540,816000,2013-06-15 09:54:11,2015-03-15 15:01:17,638,Payoff,79.0,9590.506329113925,1175.9632153829423,757650.0,500.0,10950.0,6.8354430379746836,540.0,7.641025641025641,100.20220588235293,0,0,1,4,0,1,79,1,0,0,4.0,39200.0,28.0,0.1238244514106583,9590.506329113925,0.9284926470588235,0.8463949843260188,0.12261742759222917,0.15705674903190114,1,0,638
436ddc6a6f,Home Comfort Kit Intro [MTN],60000,1400,540,816000,2013-03-05 07:49:34,2015-04-07 11:32:18,763,Payment,35.0,14234.285714285714,10777.043762967076,498200.0,2800.0,70000.0,10.114285714285714,354.0,21.852941176470587,68.40686274509804,1,0,1,5,0,1,35,0,0,0,1.0,70000.0,50.0,0.045871559633027525,14234.285714285714,0.6105392156862746,0.4639580602883355,0.7571186906941945,0.08965512810628838,0,0,763
438174ad4d,Home Plus Kit [MTN],60000,1100,540,654000,2013-12-16 15:53:49,2015-05-24 07:24:07,523,Payment,39.0,12948.71794871795,5208.5391322363885,505000.0,5000.0,29500.0,11.35897435897436,443.0,13.210526315789474,86.3914373088685,0,1,1,2,0,1,39,0,9,0,3.0,64500.0,56.0,0.0745697896749522,12948.71794871795,0.77217125382263,0.847036328871893,0.4022436161529092,0.16518439255997802,0,0,523
43a5ae53ee,Home Comfort Kit [MTN],85000,1350,540,814000,2013-12-15 08:32:26,2015-05-17 14:51:02,518,Payoff,36.0,19536.11111111111,14099.64468200281,703300.0,3500.0,58625.0,13.0,468.0,14.17142857142857,96.84275184275184,0,1,1,2,0,1,36,1,1,0,1.0,40500.0,30.0,0.0694980694980695,19536.11111111111,0.864004914004914,0.9034749034749034,0.7217221790873044,0.1869551193875518,1,0,518
43bc3c1c4a,Home Starter Kit [MTN],40000,1000,540,580000,2013-10-23 09:54:43,2015-03-11 19:38:42,504,Payoff,6.0,85166.66666666667,23155.272977589073,511000.0,51000.0,100000.0,76.0,456.0,96.6,95.0,0,0,1,5,1,1,6,1,0,0,1.0,60000.0,60.0,0.011904761904761904,85166.66666666667,0.8810344827586207,0.9047619047619048,0.2718818744922396,0.1884920634920635,1,0,504
43d73275d9,Home Starter Kit Intro [MTN],40000,1000,540,580000,2013-06-06 08:49:00,2014-12-24 19:00:19,566,General Discount,28.0,8000.0,5590.998055737388,224000.0,4000.0,30000.0,8.0,224.0,19.59259259259259,45.51724137931035,0,0,1,2,1,1,28,0,0,0,3.0,29000.0,29.0,0.04946996466431095,8000.0,0.38620689655172413,0.3957597173144876,0.6988747569671735,0.08041915438040698,0,0,566
43dc3f6b85,Home Comfort Kit [MTN],60000,1400,540,816000,2013-08-20 15:19:54,2015-05-30 15:57:19,648,Payment,73.0,8178.082191780822,7841.312364920924,597000.0,1400.0,60000.0,5.794520547945205,423.0,8.347222222222221,80.51470588235294,0,1,1,2,0,1,73,0,1,0,1.0,60000.0,42.0,0.11265432098765432,8178.082191780822,0.7316176470588235,0.6527777777777778,0.9588204399317043,0.12425108932461874,0,0,648
43de7a474b,Home Starter Kit [MTN],40000,1000,540,580000,2013-11-19 13:39:29,2014-04-29 07:55:44,160,General Discount,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.03448275862068,0,0,1,3,0,1,0,1,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5377155172413792,0,0,160
43e97a68c8,Home Starter Kit Intro [MTN],40000,1000,540,580000,2013-05-27 09:52:21,2013-08-14 12:33:09,79,Cancellation,1.0,1000.0,0.0,1000.0,1000.0,1000.0,1.0,1.0,0.0,7.06896551724138,1,0,1,0,0,1,1,0,0,0,1.0,1000.0,1.0,0.012658227848101266,1000.0,0.0017241379310344827,0.012658227848101266,0.0,0.0894805761676124,0,1,79
43fae897b5,Home Comfort Kit [MTN],85000,1350,540,814000,2013-11-22 12:48:47,2015-02-28 23:05:15,463,Cancellation,8.0,40375.0,231.45502494313737,323000.0,40000.0,40500.0,29.75,238.0,34.714285714285715,50.122850122850124,1,0,1,2,0,1,8,0,1,0,1.0,40500.0,30.0,0.017278617710583154,40375.0,0.3968058968058968,0.5140388768898488,0.005732632196734052,0.1082566957296979,0,1,463
43faf31f5c,Home Plus Kit [MTN],60000,1100,540,654000,2013-12-26 09:55:52,2014-07-06 13:11:32,192,Cancellation,5.0,2420.0,2951.6097302997223,12100.0,1100.0,7700.0,2.2,11.0,5.25,11.02446483180428,1,0,1,0,0,1,5,0,0,0,0.0,0.0,0.0,0.026041666666666668,2420.0,0.018501529051987767,0.057291666666666664,1.2196734422726125,0.057419087665647295,0,1,192
440c42b73b,Home Comfort Kit [MTN],85000,1350,540,814000,2013-12-21 15:21:32,2014-10-27 11:51:39,309,Cancellation,6.0,28833.333333333332,13291.601358251259,173000.0,10500.0,40500.0,21.166666666666668,127.0,42.6,31.695331695331696,1,0,1,1,0,1,6,0,0,0,1.0,40500.0,30.0,0.019417475728155338,28833.333333333332,0.21253071253071254,0.4110032362459547,0.46098039392778933,0.10257388898165597,0,1,309
443ed765bc,Home Starter Kit [MTN],40000,1000,540,580000,2013-09-11 14:01:34,2015-05-31 23:05:20,627,Cancellation,44.0,4306.818181818182,3772.9390016748753,189500.0,1000.0,16000.0,4.295454545454546,189.0,9.790697674418604,39.56896551724138,1,0,1,1,1,1,44,0,0,0,2.0,28000.0,28.0,0.07017543859649122,4306.818181818182,0.3267241379310345,0.3014354066985646,0.8760386072490475,0.06310839795413298,0,1,627
4460009b30,Home Comfort Kit [MTN],85000,1350,540,814000,2013-11-21 10:39:40,2015-04-04 16:39:33,499,Payment,90.0,3118.8888888888887,3765.0564985075325,280700.0,1350.0,13500.0,2.3,207.0,5.078651685393258,44.926289926289925,0,0,1,2,0,1,90,0,0,0,3.0,40500.0,30.0,0.18036072144288579,3118.8888888888887,0.3448402948402948,0.4148296593186373,1.2071787847013822,0.09003264514286557,0,0,499
4483e04044,Home Starter Kit [MTN],40000,1000,540,580000,2013-12-11 15:41:42,2015-05-20 15:06:39,524,Payment,33.0,11363.636363636364,7628.352467186894,375000.0,2500.0,30000.0,11.333333333333334,374.0,15.65625,71.55172413793103,0,7,1,2,2,1,33,0,1,0,1.0,14000.0,14.0,0.06297709923664122,11363.636363636364,0.646551724137931,0.7137404580152672,0.6712950171124467,0.1365490918662806,0,0,524
4485c603b1,Home Starter Kit [MTN],40000,1000,540,580000,2013-09-09 06:48:25,2014-05-24 23:05:06,257,Cancellation,5.0,14000.0,0.0,70000.0,14000.0,14000.0,14.0,70.0,14.0,18.96551724137931,1,0,1,0,0,1,5,0,0,0,2.0,28000.0,28.0,0.019455252918287938,14000.0,0.1206896551724138,0.2723735408560311,0.0,0.073795786931437,0,1,257
4492f64567,Home Starter Kit [MTN],40000,1000,540,580000,2013-10-10 08:46:35,2015-04-04 15:47:00,541,Payoff,77.0,7012.987012987013,5685.839998335447,540000.0,1000.0,48000.0,6.3896103896103895,492.0,6.565789473684211,100.0,0,0,1,3,0,1,77,1,0,0,3.0,30000.0,30.0,0.1423290203327172,7012.987012987013,0.9310344827586207,0.9094269870609981,0.8107586664293136,0.18484288354898337,1,0,541
44a2816ed6,Home Plus Kit [MTN],60000,1100,540,654000,2013-12-04 16:50:04,2015-04-27 04:05:47,508,Payoff,57.0,10178.947368421053,7172.112082875119,580200.0,1000.0,30000.0,8.508771929824562,485.0,8.571428571428571,97.88990825688073,0,0,1,2,0,1,57,1,2,0,7.0,36100.0,30.0,0.11220472440944881,10178.947368421053,0.8871559633027523,0.9547244094488189,0.7046025314096549,0.1926966697970093,1,0,508
44db83541d,Home Starter Kit [MTN],40000,1000,540,580000,2013-10-24 11:20:47,2014-05-16 00:06:32,203,Cancellation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.896551724137931,1,0,1,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033973161202649906,0,1,203
44e69f9e01,Home Plus Kit [MTN],60000,1100,540,654000,2013-12-19 11:26:29,2015-05-28 16:54:05,525,Payment,29.0,16034.48275862069,11678.682529111049,465000.0,2000.0,34000.0,14.344827586206897,416.0,17.928571428571427,80.27522935779817,0,0,1,3,0,1,29,0,0,0,1.0,33000.0,30.0,0.05523809523809524,16034.48275862069,0.7110091743119266,0.7923809523809524,0.7283479426757428,0.15290519877675843,0,0,525
44eb7bbd1c,Home Comfort Kit Intro [MTN],60000,1400,540,816000,2013-04-19 08:25:58,2014-05-19 23:05:07,395,Cancellation,12.0,10633.333333333334,2824.352969614403,127600.0,9800.0,19600.0,7.583333333333333,91.0,17.363636363636363,22.99019607843137,1,0,1,0,0,1,12,0,0,0,3.0,29600.0,21.0,0.030379746835443037,10633.333333333334,0.15637254901960784,0.23037974683544304,0.26561313193865854,0.0582030280466617,0,1,395
44f17a4f28,Home Comfort Kit Intro [MTN],60000,1400,540,816000,2013-03-06 10:15:14,2014-10-05 17:17:18,578,Payoff,58.0,13044.827586206897,5511.938316494451,756600.0,1400.0,42000.0,8.706896551724139,505.0,9.350877192982455,100.07352941176471,0,0,1,2,0,1,58,1,6,0,1.0,42000.0,30.0,0.10034602076124567,13044.827586206897,0.9272058823529412,0.8737024221453287,0.42253822674686514,0.17313759413800123,1,0,578
450b8181f3,Home Comfort Kit [MTN],85000,1350,540,814000,2013-12-12 11:01:25,2015-05-27 17:33:34,531,Payment,34.0,5119.117647058823,3983.79320356492,174050.0,1350.0,13500.0,3.5588235294117645,121.0,14.909090909090908,33.66707616707617,0,0,1,2,0,1,34,0,5,0,1.0,13500.0,10.0,0.064030131826742,5119.117647058823,0.21382063882063881,0.2278719397363465,0.7782187240517512,0.0634031566234956,0,0,531
454686f7ae,Home Comfort Kit [MTN],85000,1350,540,814000,2013-12-06 07:23:16,2015-04-29 07:08:06,508,Payment,51.0,7969.274509803921,9417.887387473756,406433.0,1000.0,42000.0,5.431372549019608,277.0,9.7,60.372604422604425,0,3,1,2,0,1,51,0,13,0,2.0,62000.0,45.0,0.10039370078740158,7969.274509803921,0.49930343980343983,0.5452755905511811,1.1817747494941642,0.1188437094933158,0,0,508
456d7634da,Home Comfort Kit [MTN],85000,1350,540,814000,2013-10-26 09:16:07,2015-03-15 17:47:12,505,Payoff,68.0,10360.29411764706,2750.6384445255967,704500.0,7500.0,20500.0,7.1911764705882355,489.0,7.029850746268656,96.99017199017199,0,0,1,2,0,1,68,1,1,0,4.0,39000.0,28.0,0.13465346534653466,10360.29411764706,0.8654791154791155,0.9683168316831683,0.2654981039428539,0.19205974651519206,1,0,505
457e517ec7,Home Comfort Kit Intro [MTN],60000,1400,540,816000,2013-06-18 09:50:00,2014-05-16 00:06:34,331,Cancellation,1.0,10000.0,0.0,10000.0,10000.0,10000.0,7.0,7.0,0.0,8.57843137254902,1,0,1,1,0,1,1,0,0,0,1.0,10000.0,7.0,0.0030211480362537764,10000.0,0.012254901960784314,0.021148036253776436,0.0,0.02591671109531426,0,1,331
45a440d652,Home Starter Kit Intro [MTN],40000,1000,540,580000,2013-07-09 10:20:46,2015-05-27 08:43:50,686,Payment,24.0,23104.166666666668,20026.60142142829,554500.0,3000.0,88000.0,19.375,465.0,29.08695652173913,111.12068965517241,0,1,1,1,0,1,24,1,0,0,2.0,28500.0,28.0,0.03498542274052478,23104.166666666668,0.9560344827586207,0.6778425655976676,0.8667960939842723,0.1619835126168694,0,0,686
45a773e30a,Home Comfort Kit [MTN],60000,1400,540,816000,2013-08-17 11:24:44,2014-11-10 10:30:36,449,Payoff,26.0,25500.0,21756.838005555863,663000.0,500.0,90500.0,17.76923076923077,462.0,16.44,96.20098039215686,0,0,1,1,1,1,26,1,1,0,1.0,60000.0,42.0,0.05790645879732739,25500.0,0.8125,1.0289532293986636,0.8532093335512103,0.21425608105157432,1,0,449
45beef3768,Home Plus Kit [MTN],60000,1100,540,654000,2013-12-14 15:21:32,2015-04-27 16:28:47,499,Payment,29.0,13120.689655172413,6063.142708809448,380500.0,5000.0,29000.0,11.689655172413794,339.0,17.357142857142858,67.35474006116208,0,0,1,3,0,1,29,0,3,0,2.0,39000.0,35.0,0.05811623246492986,13120.689655172413,0.5818042813455657,0.6793587174348698,0.46210548897627857,0.1349794390003248,0,0,499
45c3a21432,Home Plus Kit [MTN],60000,1100,540,654000,2013-12-19 09:01:44,2015-03-15 15:37:31,451,Payment,26.0,6561.538461538462,1797.7935194180498,170600.0,3000.0,7700.0,5.769230769230769,150.0,16.68,35.25993883792049,0,0,1,2,0,1,26,0,0,0,2.0,15400.0,14.0,0.057649667405764965,6561.538461538462,0.26085626911314985,0.3325942350332594,0.2739896336744976,0.07818168256745119,0,0,451
45f2b13a09,Home Starter Kit Intro [MTN],40000,1000,540,580000,2013-04-01 13:47:57,2015-01-06 23:05:16,645,Cancellation,41.0,7158.536585365854,656.1156947353481,293500.0,7000.0,10000.0,7.146341463414634,293.0,10.725,57.49999999999999,1,0,1,1,1,1,41,0,0,0,4.0,28000.0,28.0,0.06356589147286822,7158.536585365854,0.5060344827586207,0.4542635658914729,0.09165500335314913,0.08914728682170542,0,1,645
461d5f1826,Home Comfort Kit [MTN],60000,1400,540,816000,2013-09-13 12:02:17,2015-06-02 23:05:23,627,Cancellation,155.0,3507.0967741935483,961.1349944658812,543600.0,1000.0,5600.0,2.4838709677419355,385.0,2.3636363636363638,73.97058823529412,1,1,1,2,0,1,155,0,1,0,7.0,26000.0,17.0,0.24720893141945774,3507.0967741935483,0.6661764705882353,0.6140350877192983,0.274054312255724,0.11797541983300497,0,1,627
4634cbfa7c,Home Starter Kit Intro [MTN],40000,1000,540,580000,2013-03-19 14:01:50,2015-03-14 23:05:16,725,Cancellation,27.0,7277.777777777777,1346.8862476477232,196500.0,7000.0,14000.0,7.2592592592592595,196.0,19.923076923076923,40.775862068965516,1,0,1,2,1,1,27,0,0,0,4.0,28000.0,28.0,0.037241379310344824,7277.777777777777,0.33879310344827585,0.27034482758620687,0.18506833937144287,0.05624256837098692,0,1,725
4635a790a7,Home Starter Kit [MTN],40000,1000,540,580000,2013-11-26 14:17:15,2015-04-15 23:05:11,505,Cancellation,64.0,3171.875,2257.647936758344,203000.0,1000.0,14000.0,3.171875,203.0,4.428571428571429,41.89655172413793,1,1,1,1,0,1,64,0,0,0,2.0,21000.0,21.0,0.12673267326732673,3171.875,0.35,0.401980198019802,0.7117707780913005,0.08296346876066917,0,1,505
464bcf7596,Home Starter Kit [MTN],40000,1000,540,580000,2013-08-03 09:17:24,2015-04-08 14:34:06,613,Payoff,51.0,10533.333333333334,8229.864316418994,537200.0,5000.0,51000.0,10.333333333333334,527.0,11.68,99.51724137931033,0,0,1,2,1,1,51,1,0,0,2.0,28000.0,28.0,0.08319738988580751,10533.333333333334,0.9262068965517242,0.8597063621533442,0.7813162325714235,0.1623446025763627,1,0,613
464f0c0104,Home Comfort Kit [MTN],85000,1350,540,814000,2013-12-10 09:00:40,2015-04-29 18:18:04,505,Payoff,54.0,12121.296296296296,5286.808091594068,654550.0,1350.0,30000.0,8.537037037037036,461.0,8.943396226415095,90.85380835380835,0,6,1,3,0,1,54,1,0,0,3.0,42700.0,31.0,0.10693069306930693,12121.296296296296,0.8041154791154791,0.9128712871287129,0.4361586386770754,0.1799085313936799,1,0,505
46784c26f4,Home Starter Kit [MTN],40000,1000,540,580000,2013-08-27 06:41:00,2015-05-31 17:22:47,642,Payment,102.0,2941.176470588235,4524.572140839255,300000.0,1000.0,40000.0,2.549019607843137,260.0,5.900990099009901,51.724137931034484,0,5,0,1,2,1,102,0,0,0,3.0,54000.0,14.0,0.1588785046728972,2941.176470588235,0.5172413793103449,0.40498442367601245,1.5383545278853468,0.08056719303899453,0,0,642
468377cec2,Home Comfort Kit Intro [MTN],60000,1400,540,816000,2013-07-25 09:22:58,2015-06-01 09:27:57,676,Payment,82.0,4812.195121951219,1996.8734972267343,394600.0,1400.0,9800.0,3.402439024390244,279.0,7.716049382716049,55.71078431372549,0,0,1,2,0,1,82,0,1,0,5.0,22600.0,15.0,0.12130177514792899,4812.195121951219,0.483578431372549,0.41272189349112426,0.41496104098477504,0.08241240283095487,0,0,676
46879a8e6d,Home Comfort Kit [MTN],85000,1350,540,814000,2013-11-26 12:55:58,2014-09-04 04:40:58,281,Payoff,10.0,61630.0,31786.47685905299,616300.0,41000.0,124300.0,37.5,375.0,27.555555555555557,91.13022113022113,0,1,1,1,1,1,10,1,1,0,1.0,124300.0,92.0,0.03558718861209965,61630.0,0.7571253071253071,1.3345195729537367,0.515763051420623,0.3243068367623528,1,0,281
46a8847371,Home Comfort Kit [MTN],60000,1400,540,816000,2013-09-11 11:02:20,2015-02-02 15:55:20,509,Payoff,17.0,43676.470588235294,6912.265313535489,742500.0,42000.0,70500.0,28.176470588235293,479.0,30.25,98.34558823529412,0,0,1,3,1,1,17,1,0,0,1.0,42000.0,30.0,0.03339882121807466,43676.470588235294,0.9099264705882353,0.9410609037328095,0.15826061997320312,0.19321333641511615,1,0,509
46af6bedc6,Home Plus Kit [MTN],60000,1100,540,654000,2013-11-05 11:36:52,2014-02-10 10:58:08,96,Cancellation,7.0,6285.714285714285,11791.300263531664,44000.0,1100.0,33000.0,5.714285714285714,40.0,8.833333333333334,15.902140672782874,1,0,1,1,0,1,7,0,0,0,1.0,33000.0,30.0,0.07291666666666667,6285.714285714285,0.0672782874617737,0.4166666666666667,1.8758886782891284,0.1656472986748216,0,1,96
46bae89c32,Home Comfort Kit [MTN],60000,1400,540,816000,2013-08-24 11:54:11,2015-06-02 18:16:24,647,Payoff,42.0,20416.428571428572,15617.47548716932,857490.0,1400.0,50000.0,13.0,546.0,15.146341463414634,118.56495098039215,0,0,1,2,0,1,42,2,0,0,1.0,42000.0,30.0,0.06491499227202473,20416.428571428572,1.050845588235294,0.8438948995363215,0.7649464955406027,0.18325340182440827,1,0,647
46da6de8b1,Home Starter Kit [MTN],40000,1000,540,580000,2013-10-02 15:38:13,2014-05-06 08:54:24,215,Cancellation,9.0,8222.222222222223,3153.4813214040832,74000.0,5000.0,14000.0,8.222222222222221,74.0,15.875,19.655172413793103,1,1,1,1,0,1,9,0,0,0,2.0,20000.0,20.0,0.04186046511627907,8222.222222222223,0.12758620689655173,0.34418604651162793,0.38353151206265873,0.09141940657578188,0,1,215
46e655b181,Home Starter Kit [MTN],40000,1000,540,580000,2013-11-29 11:50:40,2015-03-15 09:20:14,470,Payment,23.0,18521.739130434784,5639.709576801977,426000.0,7000.0,30000.0,18.52173913043478,426.0,20.5,80.3448275862069,0,2,1,2,1,1,23,0,0,0,3.0,31000.0,31.0,0.04893617021276596,18521.739130434784,0.7344827586206897,0.9063829787234042,0.30449136212780625,0.17094644167278064,0,0,470
46f459abfa,Home Starter Kit Intro [MTN],40000,1000,540,580000,2013-07-20 13:17:37,2014-09-29 23:05:08,436,Cancellation,37.0,4162.1621621621625,3158.0014206730452,154000.0,1000.0,10000.0,4.162162162162162,154.0,6.388888888888889,33.44827586206897,1,0,1,1,0,1,37,0,0,0,2.0,14000.0,14.0,0.08486238532110092,4162.1621621621625,0.2655172413793103,0.3532110091743119,0.7587406010707965,0.07671622904144258,0,1,436
471b2989c1,Home Starter Kit [MTN],40000,1000,540,580000,2013-09-08 07:34:17,2014-12-31 13:47:15,479,Payment,99.0,3044.4444444444443,2734.295500140057,301400.0,1000.0,15000.0,3.04040404040404,301.0,4.13265306122449,58.862068965517246,0,0,1,3,0,1,99,0,0,0,0.0,0.0,0.0,0.20668058455114824,3044.4444444444443,0.5196551724137931,0.6283924843423799,0.8981262591700917,0.12288532143114247,0,0,479
4723a723b2,Home Comfort Kit [MTN],85000,1350,540,814000,2013-12-23 16:04:46,2015-04-27 07:16:42,489,Payoff,17.0,40252.94117647059,12111.209562171052,684300.0,10000.0,76800.0,26.41176470588235,449.0,29.5625,94.50859950859952,0,2,1,5,1,1,17,1,0,0,1.0,40500.0,30.0,0.034764826175869123,40252.94117647059,0.8406633906633907,0.918200408997955,0.30087763050841426,0.19326911964948776,1,0,489
473afa4d93,Home Comfort Kit [MTN],60000,1400,540,816000,2013-09-06 07:12:42,2015-01-01 08:49:34,482,Payoff,85.0,8682.35294117647,4692.1965734049745,738000.0,2000.0,39000.0,5.317647058823529,452.0,4.964285714285714,97.79411764705883,0,0,1,2,0,1,85,1,0,0,1.0,20000.0,14.0,0.17634854771784234,8682.35294117647,0.9044117647058824,0.9377593360995851,0.5404291446333643,0.20289236026360752,1,0,482
473cbcbf8b,Home Comfort Kit Intro [MTN],60000,1400,540,816000,2013-05-10 10:19:26,2014-12-27 17:27:56,596,Payoff,70.0,10527.142857142857,4501.044047277025,736900.0,500.0,19800.0,7.371428571428571,516.0,8.072463768115941,97.6593137254902,0,4,1,3,1,1,70,1,2,0,2.0,39400.0,28.0,0.1174496644295302,10527.142857142857,0.9030637254901961,0.8657718120805369,0.42756559005209904,0.16385790893538624,1,0,596
47608328ee,Home Comfort Kit [MTN],85000,1350,540,814000,2013-12-21 12:37:10,2015-05-26 16:25:05,521,Payment,17.0,14702.941176470587,16171.0627992975,249950.0,1500.0,40500.0,10.647058823529411,181.0,31.3125,41.14864864864865,0,1,1,2,0,1,17,0,0,0,2.0,49950.0,37.0,0.03262955854126679,14702.941176470587,0.3070638820638821,0.3474088291746641,1.0998522408003901,0.07898013176324117,0,0,521
477698bcce,Home Starter Kit Intro [MTN],40000,1000,540,580000,2013-07-24 09:16:23,2015-04-04 23:05:22,619,Cancellation,20.0,13750.0,29804.40624436171,275000.0,1000.0,140000.0,11.7,234.0,22.31578947368421,54.310344827586206,1,0,1,2,0,1,20,0,0,0,4.0,28000.0,28.0,0.03231017770597738,13750.0,0.47413793103448276,0.3780290791599354,2.1675931814081246,0.087738844632611,0,1,619
477d8256a8,Home Comfort Kit [MTN],85000,1350,540,814000,2013-12-18 11:28:49,2015-06-02 17:34:28,531,Payment,237.0,2841.772151898734,1704.793162681702,673500.0,1350.0,13500.0,2.0548523206751055,487.0,1.7415254237288136,93.18181818181817,0,1,1,2,0,1,237,0,3,0,3.0,33500.0,24.0,0.4463276836158192,2841.772151898734,0.8273955773955773,0.9171374764595104,0.5999049436608216,0.17548365005992123,0,0,531
477ef6bab3,Home Starter Kit [MTN],40000,1000,540,580000,2013-09-29 16:10:39,2014-10-13 14:49:36,378,Cancellation,1.0,7000.0,0.0,7000.0,7000.0,7000.0,7.0,7.0,0.0,8.103448275862068,2,0,1,0,0,1,1,0,0,0,0.0,0.0,0.0,0.0026455026455026454,7000.0,0.01206896551724138,0.018518518518518517,0.0,0.02143769385148695,0,1,378
478066a2c2,Home Starter Kit [MTN],40000,1000,540,580000,2013-11-20 15:21:07,2015-04-14 23:05:08,510,Cancellation,12.0,22833.333333333332,9093.78742312408,274000.0,10000.0,30000.0,22.833333333333332,274.0,26.363636363636363,54.137931034482754,1,0,1,1,1,1,12,0,0,0,2.0,25000.0,25.0,0.023529411764705882,22833.333333333332,0.4724137931034483,0.5372549019607843,0.39826806232660206,0.10615280594996619,0,1,510
47a0e1178e,Home Plus Kit [MTN],60000,1100,540,654000,2013-12-10 09:23:26,2014-06-23 23:05:24,195,Cancellation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.174311926605505,1,0,1,1,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047047753469771816,0,1,195
47a2c53042,TV Kit Intro [MTN],160000,3900,540,2266000,2013-02-24 17:13:50,2014-05-16 00:06:06,445,Cancellation,7.0,17271.428571428572,5896.245778943945,120900.0,3900.0,19500.0,4.428571428571429,31.0,8.5,12.396293027360988,1,0,1,0,0,1,7,0,0,0,2.0,23400.0,6.0,0.015730337078651686,17271.428571428572,0.053353927625772284,0.0696629213483146,0.34138726594381813,0.02785683826373256,0,1,445
47a3a2f942,Home Plus Kit [MTN],60000,1100,540,654000,2013-12-03 15:19:42,2015-05-28 11:33:11,540,Payoff,64.0,8998.4375,4993.503467999259,575900.0,2500.0,29500.0,7.359375,471.0,7.9523809523809526,97.23241590214067,0,0,1,4,0,1,64,1,19,0,3.0,46500.0,41.0,0.11851851851851852,8998.4375,0.8805810397553517,0.8722222222222222,0.5549300606910098,0.18006002944840865,1,0,540
